"customer_id","age","customer_id (right)","visit_count","Cluster"
"0CE0dFfB817DB3F",14,"0CE0dFfB817DB3F",5,"cluster_0"
"bb8FE12BeA2ef3A",42,"bb8FE12BeA2ef3A",5,"cluster_2"
"fCF65Ef572F8F53",21,"fCF65Ef572F8F53",5,"cluster_0"
"f7bDf883b73bD28",21,"f7bDf883b73bD28",6,"cluster_0"
"00B68E09ACa07C2",35,"00B68E09ACa07C2",4,"cluster_3"
"fA48ADBbAa602C9",21,"fA48ADBbAa602C9",5,"cluster_0"
"F05A7CC71c843Bf",28,"F05A7CC71c843Bf",3,"cluster_3"
"F7e62F98fcedD0C",21,"F7e62F98fcedD0C",6,"cluster_0"
"A9CFFff5Ea98B2C",42,"A9CFFff5Ea98B2C",5,"cluster_2"
"fD4B3ea115ccbf6",42,"fD4B3ea115ccbf6",5,"cluster_2"
"6eb3E9F5Df159e0",70,"6eb3E9F5Df159e0",2,"cluster_1"
"7F3A8ff2e66c3cC",14,"7F3A8ff2e66c3cC",5,"cluster_0"
"2386cCA9Fb089Ce",42,"2386cCA9Fb089Ce",5,"cluster_2"
"ffADCB7b70D552D",63,"ffADCB7b70D552D",2,"cluster_1"
"AF93c224d1B0B1F",14,"AF93c224d1B0B1F",7,"cluster_0"
"475C0E86625ACBc",35,"475C0E86625ACBc",2,"cluster_3"
"668c4Ac7DCB0B0B",35,"668c4Ac7DCB0B0B",2,"cluster_3"
"9ef5547c7acAB52",42,"9ef5547c7acAB52",4,"cluster_2"
"FefEea836eaea7e",63,"FefEea836eaea7e",3,"cluster_1"
"90B1fF460a862F6",70,"90B1fF460a862F6",2,"cluster_1"
"9b1a6cC7be47E59",63,"9b1a6cC7be47E59",3,"cluster_1"
"5e864594CF35D4f",14,"5e864594CF35D4f",5,"cluster_0"
"Ca2169A25dE6E7B",35,"Ca2169A25dE6E7B",6,"cluster_3"
"Cb534903DfbBF4a",14,"Cb534903DfbBF4a",6,"cluster_0"
"2bB9C706526f7C7",42,"2bB9C706526f7C7",3,"cluster_2"
"d11F8b95DdCF69A",21,"d11F8b95DdCF69A",5,"cluster_0"
"AF0Fc7Fb53DfaaF",77,"AF0Fc7Fb53DfaaF",2,"cluster_1"
"2016bfB7D0feA72",70,"2016bfB7D0feA72",2,"cluster_1"
"476B0F88A35eac0",35,"476B0F88A35eac0",2,"cluster_3"
"7EAEd6Bd4e05f6b",63,"7EAEd6Bd4e05f6b",2,"cluster_1"
"456da18F04Fa6b4",35,"456da18F04Fa6b4",2,"cluster_3"
"8eA62FeB3803296",14,"8eA62FeB3803296",6,"cluster_0"
"4cF9bAFD9f05Ea3",35,"4cF9bAFD9f05Ea3",2,"cluster_3"
"D282BcdBED30C3D",42,"D282BcdBED30C3D",2,"cluster_2"
"01a483bE57FDc44",14,"01a483bE57FDc44",6,"cluster_0"
"8fdb69EE67cf88c",42,"8fdb69EE67cf88c",5,"cluster_2"
"FcB8F4d5AFD1B8d",42,"FcB8F4d5AFD1B8d",5,"cluster_2"
"B240E8dE8b9E1c8",42,"B240E8dE8b9E1c8",5,"cluster_2"
"da9FeCAC12CDeAD",21,"da9FeCAC12CDeAD",6,"cluster_0"
"8D5f154E3AA0Bbd",21,"8D5f154E3AA0Bbd",6,"cluster_0"
"A4f2464f3A00c41",63,"A4f2464f3A00c41",4,"cluster_1"
"e7FAA10edA5c8cA",14,"e7FAA10edA5c8cA",6,"cluster_0"
"24E4cEf21d6D52c",21,"24E4cEf21d6D52c",2,"cluster_0"
"BCC1Cd6Accf42da",14,"BCC1Cd6Accf42da",6,"cluster_0"
"3C51dCbFF84FA3e",35,"3C51dCbFF84FA3e",2,"cluster_3"
"4df868356325895",42,"4df868356325895",5,"cluster_2"
"1ad7ECbf7Fc41fE",28,"1ad7ECbf7Fc41fE",3,"cluster_3"
"Ad8B37f0B8ec89E",21,"Ad8B37f0B8ec89E",6,"cluster_0"
"3EFE4beBBEfCaE1",28,"3EFE4beBBEfCaE1",3,"cluster_3"
"5Fc4F4576BD2CEa",49,"5Fc4F4576BD2CEa",5,"cluster_2"
"54CBc61b8303d25",42,"54CBc61b8303d25",4,"cluster_2"
"456FA9F16d3Abbc",14,"456FA9F16d3Abbc",5,"cluster_0"
"1EccFFbBFBB98AF",63,"1EccFFbBFBB98AF",2,"cluster_1"
"dbADf9aDcD4eaea",42,"dbADf9aDcD4eaea",5,"cluster_2"
"f9CaeDd9CCE2Ea9",42,"f9CaeDd9CCE2Ea9",5,"cluster_2"
"eBbB909F5AB7461",42,"eBbB909F5AB7461",4,"cluster_2"
"4Bd7d7c353445ee",21,"4Bd7d7c353445ee",5,"cluster_0"
"7E5dfC882db0Ff9",63,"7E5dfC882db0Ff9",3,"cluster_1"
"D8a05be6419Da8D",42,"D8a05be6419Da8D",4,"cluster_2"
"Cb14bADaee2836A",14,"Cb14bADaee2836A",6,"cluster_0"
"f8cA911d17cd5DF",42,"f8cA911d17cd5DF",4,"cluster_2"
"DF5088f29DC3D08",35,"DF5088f29DC3D08",3,"cluster_3"
"7B8f76F335e1d98",70,"7B8f76F335e1d98",2,"cluster_1"
"a6FFBAaC54dcb2B",63,"a6FFBAaC54dcb2B",4,"cluster_1"
"C874e165ee078bC",70,"C874e165ee078bC",2,"cluster_1"
"9cCdc12ff864AFc",63,"9cCdc12ff864AFc",3,"cluster_1"
"B913E281dCc7DBF",42,"B913E281dCc7DBF",3,"cluster_2"
"F4DEeFaA8Cd55D4",21,"F4DEeFaA8Cd55D4",6,"cluster_0"
"9B27DEedC50830f",42,"9B27DEedC50830f",4,"cluster_2"
"e6Da86820C01e2F",35,"e6Da86820C01e2F",5,"cluster_3"
"b9eCC9e14fFbeD9",35,"b9eCC9e14fFbeD9",2,"cluster_3"
"D02DcdA02dF6BB8",42,"D02DcdA02dF6BB8",5,"cluster_2"
"c2693D392DFB93D",42,"c2693D392DFB93D",4,"cluster_2"
"ccc3fdf23B8930D",42,"ccc3fdf23B8930D",4,"cluster_2"
"FD9cfA1Bd0cd815",42,"FD9cfA1Bd0cd815",5,"cluster_2"
"A0995B9e6DCB00F",63,"A0995B9e6DCB00F",3,"cluster_1"
"C9BFc8057B7998f",42,"C9BFc8057B7998f",4,"cluster_2"
"d8E84fFdA1E0BE3",42,"d8E84fFdA1E0BE3",4,"cluster_2"
"00aa3BbA5E06baf",63,"00aa3BbA5E06baf",4,"cluster_1"
"272dDEf319AFD02",49,"272dDEf319AFD02",5,"cluster_2"
"e5234f406eA0479",35,"e5234f406eA0479",5,"cluster_3"
"C381B92BB2A7fc4",70,"C381B92BB2A7fc4",4,"cluster_1"
"18873c5BEAb2072",35,"18873c5BEAb2072",2,"cluster_3"
"ABB9becabC67E1C",70,"ABB9becabC67E1C",2,"cluster_1"
"B4ac8535d700b4F",70,"B4ac8535d700b4F",2,"cluster_1"
"A8BFE9ff5bb03fF",14,"A8BFE9ff5bb03fF",6,"cluster_0"
"fEAa4CC5eEdD123",63,"fEAa4CC5eEdD123",3,"cluster_1"
"faB2ef1D7c970f4",28,"faB2ef1D7c970f4",2,"cluster_3"
"b19325BC9af2C2a",42,"b19325BC9af2C2a",5,"cluster_2"
"8d97fcdCB5d72CA",28,"8d97fcdCB5d72CA",6,"cluster_3"
"bC9bddd4830a95d",35,"bC9bddd4830a95d",3,"cluster_3"
"c8E5DA65eF90eF8",63,"c8E5DA65eF90eF8",2,"cluster_1"
"DbA140E50F448dD",56,"DbA140E50F448dD",3,"cluster_1"
"Ac68eBDd73Fcf63",21,"Ac68eBDd73Fcf63",5,"cluster_0"
"caFE7ed69E50eB2",21,"caFE7ed69E50eB2",7,"cluster_0"
"F944eAF42f48A42",42,"F944eAF42f48A42",5,"cluster_2"
"3c5FeA4afBdfB61",35,"3c5FeA4afBdfB61",6,"cluster_3"
"db2deDdad5aDA72",28,"db2deDdad5aDA72",3,"cluster_3"
"BBDEf355DdAFeC6",35,"BBDEf355DdAFeC6",3,"cluster_3"
"843AE3FE5EC2CbA",42,"843AE3FE5EC2CbA",5,"cluster_2"
"8fb41c7d92d2edF",42,"8fb41c7d92d2edF",4,"cluster_2"
"9342C1d5ABEf296",28,"9342C1d5ABEf296",2,"cluster_3"
"ABDE5e92E329676",28,"ABDE5e92E329676",2,"cluster_3"
"a9b0DBbd7DcB4f7",42,"a9b0DBbd7DcB4f7",6,"cluster_2"
"4AdfA8feEdCB9ac",42,"4AdfA8feEdCB9ac",4,"cluster_2"
"fcCf4B1ecff1B06",35,"fcCf4B1ecff1B06",2,"cluster_3"
"Bd56c48A6D9fF21",35,"Bd56c48A6D9fF21",6,"cluster_3"
"62a9eAC8669832C",35,"62a9eAC8669832C",5,"cluster_3"
"FFD249EFf49b77B",21,"FFD249EFf49b77B",6,"cluster_0"
"1cAFD269E6e71e6",70,"1cAFD269E6e71e6",2,"cluster_1"
"Eb4DcB59C7eD9B1",28,"Eb4DcB59C7eD9B1",5,"cluster_3"
"5B8FCb73c62eB17",21,"5B8FCb73c62eB17",5,"cluster_0"
"a6F8218e517d10A",14,"a6F8218e517d10A",6,"cluster_0"
"b6bf1EabEFBDfA6",63,"b6bf1EabEFBDfA6",2,"cluster_1"
"06FC8872DcEB416",7,"06FC8872DcEB416",6,"cluster_0"
"aafC6CFc07e9b27",28,"aafC6CFc07e9b27",2,"cluster_3"
"90c77065A892537",35,"90c77065A892537",2,"cluster_3"
"1BB6d7EaA449BA5",28,"1BB6d7EaA449BA5",2,"cluster_3"
"BF73d6da9252a92",14,"BF73d6da9252a92",5,"cluster_0"
"BCe3FdE90cf7Efe",70,"BCe3FdE90cf7Efe",2,"cluster_1"
"e429D794a4886bb",28,"e429D794a4886bb",6,"cluster_3"
"a8398FFA5F91ABe",14,"a8398FFA5F91ABe",5,"cluster_0"
"26fEA7f9aaFE5F1",14,"26fEA7f9aaFE5F1",6,"cluster_0"
"7C8B9db956dbE7a",63,"7C8B9db956dbE7a",3,"cluster_1"
"AEb0D4Eeb2Deb31",70,"AEb0D4Eeb2Deb31",2,"cluster_1"
"177AB1e319d40d7",70,"177AB1e319d40d7",3,"cluster_1"
"dBf73D006E0B54D",49,"dBf73D006E0B54D",5,"cluster_2"
"bB3886CE2dE6aAd",35,"bB3886CE2dE6aAd",2,"cluster_3"
"2Defcee98904e4E",63,"2Defcee98904e4E",2,"cluster_1"
"C7b93a4b36e072b",35,"C7b93a4b36e072b",5,"cluster_3"
"deeeE3A4F07Ae3B",21,"deeeE3A4F07Ae3B",6,"cluster_0"
"f2aB92CBf20BdFa",63,"f2aB92CBf20BdFa",3,"cluster_1"
"49aBCFC9ef8c5ee",63,"49aBCFC9ef8c5ee",2,"cluster_1"
"EAfEE59Ca9B90ba",63,"EAfEE59Ca9B90ba",3,"cluster_1"
"EBD1f4cda19Cec0",49,"EBD1f4cda19Cec0",4,"cluster_2"
"EBf2acC833cdBd6",14,"EBf2acC833cdBd6",5,"cluster_0"
"AFfa35d5EAdABd0",35,"AFfa35d5EAdABd0",4,"cluster_3"
"1dCB1fEAc43F8D0",14,"1dCB1fEAc43F8D0",6,"cluster_0"
"FfAe93a4b4BF34d",35,"FfAe93a4b4BF34d",2,"cluster_3"
"3Ee3022b6c8CE9d",42,"3Ee3022b6c8CE9d",4,"cluster_2"
"fd7eFE5caAb0a1A",70,"fd7eFE5caAb0a1A",2,"cluster_1"
"9D2Afe9FFFd306f",14,"9D2Afe9FFFd306f",6,"cluster_0"
"Fd0feC35BfBDfeC",21,"Fd0feC35BfBDfeC",5,"cluster_0"
"e4C6a4b7a52b11E",49,"e4C6a4b7a52b11E",4,"cluster_2"
"1dD11d4491b172d",14,"1dD11d4491b172d",6,"cluster_0"
"f0fB84Cf4EAdF11",14,"f0fB84Cf4EAdF11",6,"cluster_0"
"2eFD80eCEB0FC3E",14,"2eFD80eCEB0FC3E",6,"cluster_0"
"8c4aA3C6b1b9a7C",21,"8c4aA3C6b1b9a7C",6,"cluster_0"
"6dac5C4cd9fCEA6",63,"6dac5C4cd9fCEA6",3,"cluster_1"
"3F0E69fB26438E1",14,"3F0E69fB26438E1",7,"cluster_0"
"FD235ADcbADc5F5",42,"FD235ADcbADc5F5",5,"cluster_2"
"7d6072DEFDCFF02",70,"7d6072DEFDCFF02",2,"cluster_1"
"E4eFe4d0583be75",63,"E4eFe4d0583be75",3,"cluster_1"
"DDDCcc0aC4D752d",42,"DDDCcc0aC4D752d",5,"cluster_2"
"b75A9FD3ABbfA94",14,"b75A9FD3ABbfA94",6,"cluster_0"
"357e1050786AD8d",63,"357e1050786AD8d",3,"cluster_1"
"Ad2C486E386A7a9",35,"Ad2C486E386A7a9",2,"cluster_3"
"93212a67AEd1d38",42,"93212a67AEd1d38",5,"cluster_2"
"6CdeF9b458456cE",28,"6CdeF9b458456cE",2,"cluster_3"
"85BfAD2DBbde41d",70,"85BfAD2DBbde41d",2,"cluster_1"
"63fcC3eD1D80EdF",49,"63fcC3eD1D80EdF",3,"cluster_2"
"BA292c9FD700EA8",63,"BA292c9FD700EA8",2,"cluster_1"
"8fDba5AEEF552a2",35,"8fDba5AEEF552a2",2,"cluster_3"
"f1d89eD1c3d6f9f",14,"f1d89eD1c3d6f9f",6,"cluster_0"
"aDDB5b0913138Bb",42,"aDDB5b0913138Bb",6,"cluster_2"
"8c95eeF3D6ff9CC",28,"8c95eeF3D6ff9CC",2,"cluster_3"
"BbfE0fb6e806dEb",21,"BbfE0fb6e806dEb",5,"cluster_0"
"5E6aFd482fb3d94",70,"5E6aFd482fb3d94",2,"cluster_1"
"CBF224715bEaAaB",63,"CBF224715bEaAaB",2,"cluster_1"
"EA14DfC92ADDFcd",14,"EA14DfC92ADDFcd",5,"cluster_0"
"6BaAfb7be6764aA",28,"6BaAfb7be6764aA",2,"cluster_3"
"c22eD4a0E645Eda",42,"c22eD4a0E645Eda",4,"cluster_2"
"e7c0fC353dcdDC8",35,"e7c0fC353dcdDC8",2,"cluster_3"
"1c44E8003aEe26d",70,"1c44E8003aEe26d",3,"cluster_1"
"60D663CDbEf5C9d",70,"60D663CDbEf5C9d",3,"cluster_1"
"bD7f6F72E5A275B",14,"bD7f6F72E5A275B",6,"cluster_0"
"Dc8AB406bC7b19C",42,"Dc8AB406bC7b19C",4,"cluster_2"
"Ef70f8c09CCA4ea",35,"Ef70f8c09CCA4ea",2,"cluster_3"
"cbcDDBBDd146aaF",35,"cbcDDBBDd146aaF",5,"cluster_3"
"eb7bd1c0F9cfcf8",14,"eb7bd1c0F9cfcf8",5,"cluster_0"
"87fDaDcC9E4E70B",21,"87fDaDcC9E4E70B",5,"cluster_0"
"aE7D3b47EF5a36C",21,"aE7D3b47EF5a36C",5,"cluster_0"
"fc08C64e1EcC523",35,"fc08C64e1EcC523",3,"cluster_3"
"edAf60FcC0bFeBe",49,"edAf60FcC0bFeBe",5,"cluster_2"
"DCEBF2D14Bcf41F",28,"DCEBF2D14Bcf41F",2,"cluster_3"
"B3Da7FDaAbf0F7a",49,"B3Da7FDaAbf0F7a",3,"cluster_2"
"a0FDfbF1d0747CF",14,"a0FDfbF1d0747CF",6,"cluster_0"
"1fE6C4FaaF5A46c",28,"1fE6C4FaaF5A46c",2,"cluster_3"
"66E8A8bF5EC973d",42,"66E8A8bF5EC973d",6,"cluster_2"
"1d6d2F4c134e2b4",21,"1d6d2F4c134e2b4",5,"cluster_0"
"1C4f5ebaDabEDd4",63,"1C4f5ebaDabEDd4",2,"cluster_1"
"594ABd577acfeE9",63,"594ABd577acfeE9",2,"cluster_1"
"cdf1b3760a09E01",42,"cdf1b3760a09E01",2,"cluster_2"
"4Ba47B4EdccbE15",21,"4Ba47B4EdccbE15",7,"cluster_0"
"7e6e02B37E1aC8d",42,"7e6e02B37E1aC8d",5,"cluster_2"
"e4d25224C3C4eF4",35,"e4d25224C3C4eF4",2,"cluster_3"
"34eE7a48aC18bD9",70,"34eE7a48aC18bD9",2,"cluster_1"
"c24c9fa9b84CF8D",70,"c24c9fa9b84CF8D",2,"cluster_1"
"92EBe5ADfa9C690",35,"92EBe5ADfa9C690",3,"cluster_3"
"383DEE7eaA6EA75",14,"383DEE7eaA6EA75",7,"cluster_0"
"Ea9Fbb0ae33aa8A",42,"Ea9Fbb0ae33aa8A",4,"cluster_2"
"5b4B7BcC03aceAd",35,"5b4B7BcC03aceAd",2,"cluster_3"
"b2E870520Bc3b4d",35,"b2E870520Bc3b4d",2,"cluster_3"
"309d96eea480f4a",21,"309d96eea480f4a",6,"cluster_0"
"DE6F3CE3BfDB4EC",70,"DE6F3CE3BfDB4EC",2,"cluster_1"
"0fb2D2cA20AaC8c",42,"0fb2D2cA20AaC8c",5,"cluster_2"
"CFD20ebA7f83d29",14,"CFD20ebA7f83d29",6,"cluster_0"
"6b0c21fdF8F8B25",42,"6b0c21fdF8F8B25",5,"cluster_2"
"2B5e15A8aA93c11",14,"2B5e15A8aA93c11",5,"cluster_0"
"Cd2A8Ae5A9fDaB2",14,"Cd2A8Ae5A9fDaB2",5,"cluster_0"
"92b01Aa2B1ebfa6",21,"92b01Aa2B1ebfa6",5,"cluster_0"
"a370ff607aEF1Db",21,"a370ff607aEF1Db",5,"cluster_0"
"3E5cdd94fF23Eeb",70,"3E5cdd94fF23Eeb",2,"cluster_1"
"d36AbcEeD3a09bC",42,"d36AbcEeD3a09bC",5,"cluster_2"
"5C0cc1b2D4Dcdf9",28,"5C0cc1b2D4Dcdf9",2,"cluster_3"
"6c12C8Edd956831",14,"6c12C8Edd956831",6,"cluster_0"
"bBc8D500d0F5ec5",35,"bBc8D500d0F5ec5",3,"cluster_3"
"BbfFEEc3c005332",42,"BbfFEEc3c005332",5,"cluster_2"
"F4d4DC2dba8cf9a",42,"F4d4DC2dba8cf9a",5,"cluster_2"
"45cd65980a4Ded1",42,"45cd65980a4Ded1",4,"cluster_2"
"ddF2dB539E6eDFd",49,"ddF2dB539E6eDFd",4,"cluster_2"
"E70A59998A8C4df",21,"E70A59998A8C4df",6,"cluster_0"
"887702623b9D01c",42,"887702623b9D01c",5,"cluster_2"
"9dacA5C6F8c03a1",49,"9dacA5C6F8c03a1",5,"cluster_2"
"BF150203Cdadf32",35,"BF150203Cdadf32",3,"cluster_3"
"688E2EeBA6cA882",63,"688E2EeBA6cA882",3,"cluster_1"
"fE15FFCb4b4BEBB",70,"fE15FFCb4b4BEBB",2,"cluster_1"
"AE26fDbd7F8ceEC",14,"AE26fDbd7F8ceEC",6,"cluster_0"
"dC1dFf3B8d2a011",14,"dC1dFf3B8d2a011",6,"cluster_0"
"9B6dC9fe46a3Bf9",28,"9B6dC9fe46a3Bf9",3,"cluster_3"
"0098ED83Cbd0eCb",49,"0098ED83Cbd0eCb",6,"cluster_2"
"99a5DeCAeCDcFBd",28,"99a5DeCAeCDcFBd",2,"cluster_3"
"19a69C3A7AfBa14",28,"19a69C3A7AfBa14",6,"cluster_3"
"Cb0437Aa1bCfBCd",14,"Cb0437Aa1bCfBCd",6,"cluster_0"
"1D8Edf0b0fe2CcD",21,"1D8Edf0b0fe2CcD",6,"cluster_0"
"cc6fac90e3809ca",35,"cc6fac90e3809ca",5,"cluster_3"
"7D12C7A8BcCCEE6",28,"7D12C7A8BcCCEE6",3,"cluster_3"
"40Ebe8d1636f1A2",21,"40Ebe8d1636f1A2",6,"cluster_0"
"Dc0Cfa1cFf9c9a7",14,"Dc0Cfa1cFf9c9a7",5,"cluster_0"
"6cc2A2Fab623DFf",63,"6cc2A2Fab623DFf",3,"cluster_1"
"f47ECE4C1f3DDff",70,"f47ECE4C1f3DDff",2,"cluster_1"
"F7Aa6bad90eD01A",14,"F7Aa6bad90eD01A",5,"cluster_0"
"cF24719CC517cAF",35,"cF24719CC517cAF",5,"cluster_3"
"C0eB5AC5Fd925D8",35,"C0eB5AC5Fd925D8",5,"cluster_3"
"E9Ba84d19dFba88",63,"E9Ba84d19dFba88",3,"cluster_1"
"329Dd333FbCBAb5",28,"329Dd333FbCBAb5",2,"cluster_3"
"Eec9A38c8Ba1C6a",14,"Eec9A38c8Ba1C6a",6,"cluster_0"
"15d7e50FD3cbE3e",63,"15d7e50FD3cbE3e",2,"cluster_1"
"feAF636aCa5d207",21,"feAF636aCa5d207",5,"cluster_0"
"d44D2A9BacA3dfc",14,"d44D2A9BacA3dfc",5,"cluster_0"
"84e712a5959f3bb",21,"84e712a5959f3bb",6,"cluster_0"
"8cB3eaa1B596530",70,"8cB3eaa1B596530",2,"cluster_1"
"C811FcEA91842Dd",70,"C811FcEA91842Dd",2,"cluster_1"
"116b253eeC2e526",28,"116b253eeC2e526",2,"cluster_3"
"91Cbf571559cd7a",21,"91Cbf571559cd7a",6,"cluster_0"
"22ae9F4F24feA9C",63,"22ae9F4F24feA9C",3,"cluster_1"
"0c3B9d878DE2fEf",42,"0c3B9d878DE2fEf",5,"cluster_2"
"b1C4fbD9a6b5609",63,"b1C4fbD9a6b5609",2,"cluster_1"
"6a36fefa3fFfA7F",35,"6a36fefa3fFfA7F",4,"cluster_3"
"fc3e67a1CB90323",35,"fc3e67a1CB90323",2,"cluster_3"
"23889bAAAfbDd0f",21,"23889bAAAfbDd0f",6,"cluster_0"
"CEed2C6d2974Faa",63,"CEed2C6d2974Faa",4,"cluster_1"
"02506ae9403a9eC",56,"02506ae9403a9eC",2,"cluster_1"
"eB3aFd1A701F6ab",42,"eB3aFd1A701F6ab",5,"cluster_2"
"FBD3A873BD7fF11",21,"FBD3A873BD7fF11",6,"cluster_0"
"A92A9CDd9BBa1Bc",70,"A92A9CDd9BBa1Bc",3,"cluster_1"
"267085Ca9a5B5Aa",70,"267085Ca9a5B5Aa",3,"cluster_1"
"C252B41F70252D8",63,"C252B41F70252D8",2,"cluster_1"
"54C0c8DFd495149",28,"54C0c8DFd495149",3,"cluster_3"
"E0Ba55CD70EaF73",35,"E0Ba55CD70EaF73",2,"cluster_3"
"1CF5a5b618Dd40A",70,"1CF5a5b618Dd40A",2,"cluster_1"
"E40d6F0Ab2D1CC4",42,"E40d6F0Ab2D1CC4",5,"cluster_2"
"FFe7FfDBCd3f77F",77,"FFe7FfDBCd3f77F",2,"cluster_1"
"7bFAb0CAa8e2Caf",42,"7bFAb0CAa8e2Caf",2,"cluster_2"
"1f4EaeB2DC0B01C",42,"1f4EaeB2DC0B01C",4,"cluster_2"
"E43B69E2ED566Bd",35,"E43B69E2ED566Bd",2,"cluster_3"
"5cCd30BCfE1b40c",49,"5cCd30BCfE1b40c",5,"cluster_2"
"B82c760dfEA5aFF",70,"B82c760dfEA5aFF",3,"cluster_1"
"f4927FB57fbbdaF",70,"f4927FB57fbbdaF",3,"cluster_1"
"C494D815Dab668f",63,"C494D815Dab668f",2,"cluster_1"
"BB64de6D72D46Ff",49,"BB64de6D72D46Ff",5,"cluster_2"
"4AeA89E3Db08B7b",42,"4AeA89E3Db08B7b",5,"cluster_2"
"49407a8d879EEED",21,"49407a8d879EEED",6,"cluster_0"
"44bF345d2DaD96a",42,"44bF345d2DaD96a",5,"cluster_2"
"5ecB8EaFCaBecED",21,"5ecB8EaFCaBecED",6,"cluster_0"
"E0974CB51Bd7eA7",70,"E0974CB51Bd7eA7",2,"cluster_1"
"8ea06E90968Af4b",28,"8ea06E90968Af4b",2,"cluster_3"
"dff8a341E0fbfca",70,"dff8a341E0fbfca",3,"cluster_1"
"E8eA2287EfaC5fD",63,"E8eA2287EfaC5fD",3,"cluster_1"
"76Da4AA0cAD8C67",63,"76Da4AA0cAD8C67",3,"cluster_1"
"d55F65A24F21FDe",63,"d55F65A24F21FDe",2,"cluster_1"
"f5C664Cbcd71637",28,"f5C664Cbcd71637",6,"cluster_3"
"9e5Ca427bc1746e",14,"9e5Ca427bc1746e",5,"cluster_0"
"81d42B2F0f033f8",35,"81d42B2F0f033f8",2,"cluster_3"
"0b00aA8E7d02efd",42,"0b00aA8E7d02efd",5,"cluster_2"
"6e8b2d24E0C4785",63,"6e8b2d24E0C4785",3,"cluster_1"
"9334b2ea50cCC69",35,"9334b2ea50cCC69",2,"cluster_3"
"daFef5374cF3aed",14,"daFef5374cF3aed",5,"cluster_0"
"A4eAaeCB2BDb5ba",70,"A4eAaeCB2BDb5ba",3,"cluster_1"
"54C20DCBCF5dEEA",35,"54C20DCBCF5dEEA",3,"cluster_3"
"bace71EDf60449A",63,"bace71EDf60449A",3,"cluster_1"
"ED8b2445Dd4de1A",35,"ED8b2445Dd4de1A",4,"cluster_3"
"20bD885FD6bAbC9",63,"20bD885FD6bAbC9",2,"cluster_1"
"Be95DDDEFeEEA11",63,"Be95DDDEFeEEA11",3,"cluster_1"
"dfEFDB2a9f392bF",56,"dfEFDB2a9f392bF",2,"cluster_1"
"9901C59Add7f0ec",35,"9901C59Add7f0ec",2,"cluster_3"
"42a96BDad6FaD21",63,"42a96BDad6FaD21",2,"cluster_1"
"E98FC6beB6Dc697",28,"E98FC6beB6Dc697",2,"cluster_3"
"04A6CB2baCF5a32",21,"04A6CB2baCF5a32",5,"cluster_0"
"4F1bbb744AE2cDd",35,"4F1bbb744AE2cDd",2,"cluster_3"
"DA2a521Cf634a47",28,"DA2a521Cf634a47",3,"cluster_3"
"E1145e27b56c7c5",21,"E1145e27b56c7c5",5,"cluster_0"
"b28AD142B56Ed31",21,"b28AD142B56Ed31",5,"cluster_0"
"E7e00effD704D5D",21,"E7e00effD704D5D",2,"cluster_0"
"89D6f1aa2e322E5",21,"89D6f1aa2e322E5",6,"cluster_0"
"a04edb7A23B8a75",42,"a04edb7A23B8a75",5,"cluster_2"
"B6CF8DEd9A7A8ce",21,"B6CF8DEd9A7A8ce",6,"cluster_0"
"F6B75E023bDca4E",63,"F6B75E023bDca4E",4,"cluster_1"
"2cBcD49AfddB0D1",21,"2cBcD49AfddB0D1",7,"cluster_0"
"Bac2A4FD618BED3",28,"Bac2A4FD618BED3",3,"cluster_3"
"eEAD40DCCFF3c67",49,"eEAD40DCCFF3c67",4,"cluster_2"
"cfFC25c1D2E76FD",21,"cfFC25c1D2E76FD",6,"cluster_0"
"53ff437845faAa4",28,"53ff437845faAa4",3,"cluster_3"
"BD7Cd2FbbB1af93",35,"BD7Cd2FbbB1af93",2,"cluster_3"
"a3dA28b36e11460",70,"a3dA28b36e11460",3,"cluster_1"
"85fAaaaDE2F0a37",70,"85fAaaaDE2F0a37",2,"cluster_1"
"FBB9dC48B19020f",70,"FBB9dC48B19020f",2,"cluster_1"
"F1E8D6A2C8FeeDb",28,"F1E8D6A2C8FeeDb",2,"cluster_3"
"F9C188aEdd6d37c",42,"F9C188aEdd6d37c",6,"cluster_2"
"08Cf27CC83dE0eC",42,"08Cf27CC83dE0eC",4,"cluster_2"
"b9D2224E572e8Cc",70,"b9D2224E572e8Cc",2,"cluster_1"
"85AbdaC6bbeF675",42,"85AbdaC6bbeF675",4,"cluster_2"
"9083fbA49aAecCc",21,"9083fbA49aAecCc",6,"cluster_0"
"Be313e53ffD4b83",63,"Be313e53ffD4b83",2,"cluster_1"
"c7C96c37BE0be35",70,"c7C96c37BE0be35",2,"cluster_1"
"C2ac7fFBE3b7d38",42,"C2ac7fFBE3b7d38",2,"cluster_2"
"3abd781D2D9A2Ec",14,"3abd781D2D9A2Ec",6,"cluster_0"
"F41FFA53f6f70E0",14,"F41FFA53f6f70E0",6,"cluster_0"
"4f99Ce387FF2bee",63,"4f99Ce387FF2bee",3,"cluster_1"
"6BF34AA5b5A43e8",21,"6BF34AA5b5A43e8",6,"cluster_0"
"0D129fE0aFb5CC7",14,"0D129fE0aFb5CC7",5,"cluster_0"
"ff1e81299CA6D51",28,"ff1e81299CA6D51",2,"cluster_3"
"56B7E97a53AAf4d",28,"56B7E97a53AAf4d",2,"cluster_3"
"Cc39b35a682CabC",49,"Cc39b35a682CabC",5,"cluster_2"
