"customer_id","age","customer_id (right)","visit_count"
"cbB7cbb5FD0DDEc",14,"cbB7cbb5FD0DDEc",6
"3d26f5ab5bd0A93",63,"3d26f5ab5bd0A93",2
"884Cec6569F8589",49,"884Cec6569F8589",5
"f74A78B0e4e8E95",21,"f74A78B0e4e8E95",5
"1FAF4156C8f0Ae2",14,"1FAF4156C8f0Ae2",5
"3b9dDE56Aa4CD5a",21,"3b9dDE56Aa4CD5a",6
"74DDd171eA5Ece9",21,"74DDd171eA5Ece9",5
"Fc4e95dcBffBE24",42,"Fc4e95dcBffBE24",5
"48AfB7D8d4d9aC5",14,"48AfB7D8d4d9aC5",6
"E2b6faAED5E5e40",63,"E2b6faAED5E5e40",3
"E157Ee55B67c353",21,"E157Ee55B67c353",6
"C9Fb6Ceb1AbA39F",63,"C9Fb6Ceb1AbA39F",2
"cCdEE7fC4CF9EFb",35,"cCdEE7fC4CF9EFb",5
"55FEA46c048099D",63,"55FEA46c048099D",3
"FaD3d2fD2e741Cd",35,"FaD3d2fD2e741Cd",3
"B7Ef2E54a6b727A",21,"B7Ef2E54a6b727A",6
"f00f9bAc6Bb0DF1",42,"f00f9bAc6Bb0DF1",5
"0f6bfFA7Cefc97f",63,"0f6bfFA7Cefc97f",2
"06FeeA69bfBd659",70,"06FeeA69bfBd659",3
"2EAb618ABB2AEe8",35,"2EAb618ABB2AEe8",5
"285E2DeB4e41c94",42,"285E2DeB4e41c94",4
"e9FfaFb292Bad68",49,"e9FfaFb292Bad68",4
"B0Fb56783EcDafA",35,"B0Fb56783EcDafA",5
"40EC41Bd3e4DFBD",14,"40EC41Bd3e4DFBD",6
"150Fa0aDC3b442D",63,"150Fa0aDC3b442D",3
"9a4Dd7B57Fa1C1c",14,"9a4Dd7B57Fa1C1c",6
"A77fe3CE42aAc5d",49,"A77fe3CE42aAc5d",5
"a904cE6ccfaEbc3",49,"a904cE6ccfaEbc3",3
"3a5ee40DD4De66A",14,"3a5ee40DD4De66A",5
"A72e2f96aAfB944",14,"A72e2f96aAfB944",6
"b93c3CEE91eCDC2",7,"b93c3CEE91eCDC2",6
"B62BA649a5dF86A",63,"B62BA649a5dF86A",2
"AaCAbB8CE8E12B4",21,"AaCAbB8CE8E12B4",5
"3918D1Cab2aeCCb",42,"3918D1Cab2aeCCb",5
"87BcF695b8D5d49",42,"87BcF695b8D5d49",4
"7ea99094efEfCd5",42,"7ea99094efEfCd5",4
"124Ae7E1bED56F2",63,"124Ae7E1bED56F2",3
"DF0eBe00ec323Fe",70,"DF0eBe00ec323Fe",3
"05fc4ED31A2C1cF",42,"05fc4ED31A2C1cF",4
"a1Dd2Cc77F57d5B",21,"a1Dd2Cc77F57d5B",6
"52DdEF1eed6A5cC",63,"52DdEF1eed6A5cC",3
"EAbC948bb75eFEF",63,"EAbC948bb75eFEF",3
"e5D99a1C35Ef0ad",28,"e5D99a1C35Ef0ad",2
"019C87BF0cDAbB5",49,"019C87BF0cDAbB5",4
"aE7A2b886FBDD2B",49,"aE7A2b886FBDD2B",4
"BEFAE33ED2e7Cc5",21,"BEFAE33ED2e7Cc5",7
"F499a3caA2Ef7c7",63,"F499a3caA2Ef7c7",2
"C58eAac5d1FbddB",14,"C58eAac5d1FbddB",5
"5F264dBA8FFce9D",35,"5F264dBA8FFce9D",3
"d568680a1F3A9EF",21,"d568680a1F3A9EF",5
"56CA809c9Bb6c1A",35,"56CA809c9Bb6c1A",2
"1aD9eFae5617b29",42,"1aD9eFae5617b29",5
"eB1adB636dddc67",70,"eB1adB636dddc67",3
"212Bb14481D6Faf",42,"212Bb14481D6Faf",5
"ce907ab8eB1B199",21,"ce907ab8eB1B199",5
"0c48FdF00FC0BaE",63,"0c48FdF00FC0BaE",2
"3c6453445B6Ba00",21,"3c6453445B6Ba00",6
"592C27D7999304f",63,"592C27D7999304f",2
"5DD31b97C1c52D4",42,"5DD31b97C1c52D4",5
"56Bb5d6DAb8bb3c",14,"56Bb5d6DAb8bb3c",7
"EdC7Bd08dC4aB63",28,"EdC7Bd08dC4aB63",5
"aD0A7E3cB00FDd9",70,"aD0A7E3cB00FDd9",2
"5ADFd78330B9Ea4",28,"5ADFd78330B9Ea4",2
"3Fe01FEd3a2B66C",63,"3Fe01FEd3a2B66C",2
"aD2b3b60B29afce",70,"aD2b3b60B29afce",3
"d9D1CBDF831309C",63,"d9D1CBDF831309C",3
"D0EAdF4b76BCBce",70,"D0EAdF4b76BCBce",3
"6A322d4D801dEAF",63,"6A322d4D801dEAF",2
"b1e46922e99B309",63,"b1e46922e99B309",3
"7a5Fc9bad02dEDf",70,"7a5Fc9bad02dEDf",4
"AdDc82cBEADeEBa",21,"AdDc82cBEADeEBa",5
"C5F8f8eE862a0Ce",35,"C5F8f8eE862a0Ce",5
"2df8Fea08C9B01e",14,"2df8Fea08C9B01e",6
"5db7fe0bA8A71d4",42,"5db7fe0bA8A71d4",2
"9c8EE8BAc25dF5C",35,"9c8EE8BAc25dF5C",2
"920c7aBEEb734e3",63,"920c7aBEEb734e3",2
"6F8A5eBAbaac5D4",70,"6F8A5eBAbaac5D4",2
"7FAa7a777a7E07f",70,"7FAa7a777a7E07f",2
"E2bBbE9D7A8F28A",63,"E2bBbE9D7A8F28A",2
"00CC28df36CdD78",63,"00CC28df36CdD78",3
"f5235336aAB9BDC",35,"f5235336aAB9BDC",4
"e3EBc325173becd",14,"e3EBc325173becd",5
"D17fBea1A6eEEAB",35,"D17fBea1A6eEEAB",2
"3bc5C3Ba10a8AFc",35,"3bc5C3Ba10a8AFc",2
"cb3a676F6E4072c",63,"cb3a676F6E4072c",3
"199D8f1Ea6BD3dE",35,"199D8f1Ea6BD3dE",2
"AB3DC06c573f9ED",42,"AB3DC06c573f9ED",4
"E79766Afbe1cce5",70,"E79766Afbe1cce5",2
"7CdA51CFF6d15aB",42,"7CdA51CFF6d15aB",4
"2127b509023a361",35,"2127b509023a361",3
"2B6743f9cea90A2",49,"2B6743f9cea90A2",4
"88d57ff25B3Ea59",14,"88d57ff25B3Ea59",5
"D1a2dFF6eADFFCB",35,"D1a2dFF6eADFFCB",2
"cf26FcbbeCAcdD9",7,"cf26FcbbeCAcdD9",6
"6aDEc4e3Dd0Eaa8",35,"6aDEc4e3Dd0Eaa8",4
"63Cdd6D1Dcf0011",14,"63Cdd6D1Dcf0011",7
"a6c2b1A26e60efe",35,"a6c2b1A26e60efe",3
"47AE5B5D28A29BE",70,"47AE5B5D28A29BE",3
"c0d3Cfb5E0861e9",77,"c0d3Cfb5E0861e9",2
"C26f8248Ed2BA47",70,"C26f8248Ed2BA47",2
"4E8fA807cFFB1d8",7,"4E8fA807cFFB1d8",6
"EE77d9EF115cA58",28,"EE77d9EF115cA58",6
"04d2254ee8ec4F9",49,"04d2254ee8ec4F9",5
"6F27ea30a06D966",77,"6F27ea30a06D966",2
"d6CC1dFC9ac59f2",21,"d6CC1dFC9ac59f2",5
"4D3d7A3b67ee43e",21,"4D3d7A3b67ee43e",6
"25cb5eFFf8a290a",56,"25cb5eFFf8a290a",2
"2eeD819bdD3EeE7",21,"2eeD819bdD3EeE7",5
"0dec62AACBd98bF",42,"0dec62AACBd98bF",5
"aF30D33aEc02e75",35,"aF30D33aEc02e75",2
"af7feCAFbe044f8",49,"af7feCAFbe044f8",5
"e4AD698e57fa1dC",35,"e4AD698e57fa1dC",5
"E3b3A6B9f250be7",35,"E3b3A6B9f250be7",4
"dea7F6EbED6c4f2",49,"dea7F6EbED6c4f2",4
"E2357f0beE24fb6",56,"E2357f0beE24fb6",3
"BDfbF68BAc329b6",49,"BDfbF68BAc329b6",4
"f348531A26ecce7",63,"f348531A26ecce7",2
"69849cDd5a811bf",21,"69849cDd5a811bf",5
"a6C7Cabaa26a97b",14,"a6C7Cabaa26a97b",6
"FA527ea665D1dAf",49,"FA527ea665D1dAf",4
"FF4885d39872fA9",63,"FF4885d39872fA9",3
"EBc42E6C33A6D4f",42,"EBc42E6C33A6D4f",5
"48dF320f0C860aC",70,"48dF320f0C860aC",2
"8508b3eFAaBB0Fb",35,"8508b3eFAaBB0Fb",5
"b6d75edac89491F",49,"b6d75edac89491F",5
"f90e7cac722555e",35,"f90e7cac722555e",2
"fED53bbA13Eae38",63,"fED53bbA13Eae38",4
"ccc1bC35b5579cC",42,"ccc1bC35b5579cC",4
"4AB4858E39dfD83",63,"4AB4858E39dfD83",3
"03c7bFc909895AF",49,"03c7bFc909895AF",4
"35979835232b36e",42,"35979835232b36e",4
"EcDc28fdB3bc6ba",28,"EcDc28fdB3bc6ba",2
"768305fAC784aB4",14,"768305fAC784aB4",5
"8EBAe96cAe46beb",35,"8EBAe96cAe46beb",3
"e5dbf5Cd72C6B9d",35,"e5dbf5Cd72C6B9d",5
"73bE707B28EC9d1",21,"73bE707B28EC9d1",5
"3350cAFab40C61A",14,"3350cAFab40C61A",6
"39d463684fD45fC",14,"39d463684fD45fC",6
"0cBDC4a9DDff4e6",7,"0cBDC4a9DDff4e6",5
"bEF1d7d4f4D26B1",21,"bEF1d7d4f4D26B1",6
"F0c55B20fFf9BE5",14,"F0c55B20fFf9BE5",5
"aa2a7b4B5de6ae7",14,"aa2a7b4B5de6ae7",5
"0Dcbdcb0ACA683A",35,"0Dcbdcb0ACA683A",2
"D90ECddDA55316f",42,"D90ECddDA55316f",4
"a0Dc27FE15f8D7e",70,"a0Dc27FE15f8D7e",3
"a739F85CDdf3e8C",70,"a739F85CDdf3e8C",3
"aEb8cDd597E09DC",35,"aEb8cDd597E09DC",3
"4d3ccf65eC52AeF",35,"4d3ccf65eC52AeF",2
"B4DCE67367523f1",28,"B4DCE67367523f1",2
"496C9c87cbC8fce",77,"496C9c87cbC8fce",4
"CFBB114A565D69a",35,"CFBB114A565D69a",3
"4131f2ce6b5CE80",21,"4131f2ce6b5CE80",6
"4ECf0BaD5550Deb",70,"4ECf0BaD5550Deb",2
"ef3Da2ceDC4A8f5",28,"ef3Da2ceDC4A8f5",3
"EF6788A3Da3fafF",35,"EF6788A3Da3fafF",2
"32A6A04a7235aCD",70,"32A6A04a7235aCD",3
"d541a83db158fd0",21,"d541a83db158fd0",6
"0eD6394E5a149A3",21,"0eD6394E5a149A3",5
"C4A30bFBDb5D9dC",42,"C4A30bFBDb5D9dC",2
"9e8CfF0fcD35dCd",28,"9e8CfF0fcD35dCd",3
"99dfAa2DDcBbecE",70,"99dfAa2DDcBbecE",2
"EebfF3CeCeBFF1a",14,"EebfF3CeCeBFF1a",6
"EFa09BB9faaB2F0",63,"EFa09BB9faaB2F0",2
"5EE6edD00f5Fc21",35,"5EE6edD00f5Fc21",4
"5F39ddFEc8b0e6c",28,"5F39ddFEc8b0e6c",2
"Dc24eA9Ba0aF29f",21,"Dc24eA9Ba0aF29f",5
"Ccc869E8BC9EDEA",35,"Ccc869E8BC9EDEA",5
"1df1f2DA4c03b9A",42,"1df1f2DA4c03b9A",6
"7Bd7d2bE34477cf",77,"7Bd7d2bE34477cf",3
"AacB0FEdE7c96Df",70,"AacB0FEdE7c96Df",3
"cd92afE9D4d95Ec",35,"cd92afE9D4d95Ec",5
"EC8282dfA59B59C",35,"EC8282dfA59B59C",2
"1CAADd0340B642f",49,"1CAADd0340B642f",6
"CC64abD2Bcb03eb",21,"CC64abD2Bcb03eb",6
"8E86dDdcCE8ee80",14,"8E86dDdcCE8ee80",5
"e6116aCC9Ae85EA",42,"e6116aCC9Ae85EA",4
"838ed28B6DfA578",35,"838ed28B6DfA578",4
"25D26e5D30bf3D3",35,"25D26e5D30bf3D3",3
"dEbC76fE9Ca91e3",42,"dEbC76fE9Ca91e3",5
"aB7BBaAFFE60A1f",63,"aB7BBaAFFE60A1f",2
"B8dfA76eAEf8FEB",42,"B8dfA76eAEf8FEB",4
"aa7FA01d3FF34FD",21,"aa7FA01d3FF34FD",5
"92bdd7aAa39d0eA",42,"92bdd7aAa39d0eA",5
"0eBb13eB3f10A4d",35,"0eBb13eB3f10A4d",5
"acDEb7d6e1dc0F6",28,"acDEb7d6e1dc0F6",3
"Ee12e2deB8eBBAF",35,"Ee12e2deB8eBBAF",5
"5F691A013c4aEb8",42,"5F691A013c4aEb8",5
"B8D9F7868cb5FDC",63,"B8D9F7868cb5FDC",4
"7EDf3E945EcaA1B",28,"7EDf3E945EcaA1B",5
"eB934e6d39B095e",28,"eB934e6d39B095e",2
"e614EBEbFBC1A0C",28,"e614EBEbFBC1A0C",3
"6ff3C95aC22db75",35,"6ff3C95aC22db75",2
"73aE92EFFcE1bE8",21,"73aE92EFFcE1bE8",6
"EbfB2C2E079DE09",42,"EbfB2C2E079DE09",3
"2adEaD1fbf63dd7",14,"2adEaD1fbf63dd7",6
"cfde2C60632Bb93",14,"cfde2C60632Bb93",6
"1F049b09b9e7aBC",70,"1F049b09b9e7aBC",2
"9faa088b5134D5f",21,"9faa088b5134D5f",5
"b9F6119eb846962",14,"b9F6119eb846962",6
"5D60DE3bEff7a21",21,"5D60DE3bEff7a21",5
"C90C2dBc0Ad6dBd",28,"C90C2dBc0Ad6dBd",5
"86E4819F0cCDACb",28,"86E4819F0cCDACb",2
"43b8972C0daeFb2",42,"43b8972C0daeFb2",4
"c074Eac9492EB99",42,"c074Eac9492EB99",4
"a451A8E7adf58ef",14,"a451A8E7adf58ef",5
"4d8367B5caEBebf",42,"4d8367B5caEBebf",5
"938A00D8307a1B8",49,"938A00D8307a1B8",5
"f4CD609b1D8ADE3",28,"f4CD609b1D8ADE3",5
"E146B20C42dd9cF",35,"E146B20C42dd9cF",5
"EEcDd442ce7Bb1B",21,"EEcDd442ce7Bb1B",6
"7Ad05ea68EFBb11",21,"7Ad05ea68EFBb11",6
"2fd6fc35def9FFc",14,"2fd6fc35def9FFc",5
"2D2Fa51deE8c00E",56,"2D2Fa51deE8c00E",3
"FBb6aDEB9796eFC",21,"FBb6aDEB9796eFC",7
"d03C7D17fecAF5F",28,"d03C7D17fecAF5F",4
"dc6BD8cb2F6EFeF",63,"dc6BD8cb2F6EFeF",3
"E162dF24Ef862B1",28,"E162dF24Ef862B1",2
"ab1AcF6E3f7A2E7",63,"ab1AcF6E3f7A2E7",3
"0532Cf0fF6AdEa2",35,"0532Cf0fF6AdEa2",2
"dd748AE1Aa481A1",42,"dd748AE1Aa481A1",5
"dBdaCCD436edc67",28,"dBdaCCD436edc67",4
"a41C1Bb7460cCFE",42,"a41C1Bb7460cCFE",4
"BC3FaDD3dE15d05",42,"BC3FaDD3dE15d05",4
"6678f03412bED67",21,"6678f03412bED67",6
"26cb9EABd8a5aB9",42,"26cb9EABd8a5aB9",5
"Dd0bfF4A9bCfEA5",7,"Dd0bfF4A9bCfEA5",6
"da47F1e1EFE15D5",14,"da47F1e1EFE15D5",6
"2AdBaAA3e2ABB7c",21,"2AdBaAA3e2ABB7c",6
"C1e13136CfAaF4c",35,"C1e13136CfAaF4c",4
"0F25Ee7C9AeA7c2",28,"0F25Ee7C9AeA7c2",3
"4DDBBAe15fc6be6",21,"4DDBBAe15fc6be6",5
"905CF81D256f3bF",35,"905CF81D256f3bF",2
"D176BcdCb70fCe5",49,"D176BcdCb70fCe5",5
"593f339ce45bdfa",70,"593f339ce45bdfa",2
"Cb52543fFb7A1D7",42,"Cb52543fFb7A1D7",3
"6Ef15D2AE5f801b",42,"6Ef15D2AE5f801b",5
"FDEbEE61d262F6a",70,"FDEbEE61d262F6a",3
"073BC2A168bdfC1",14,"073BC2A168bdfC1",6
"f4cE57fB1c6d7C7",42,"f4cE57fB1c6d7C7",2
"3d7b2fc91e5fF9a",42,"3d7b2fc91e5fF9a",4
"aAD394E2EB0baDb",21,"aAD394E2EB0baDb",5
"518fCF4324B1FD2",14,"518fCF4324B1FD2",6
"031aFDd9BE33C3B",21,"031aFDd9BE33C3B",5
"8E37AbbDA17C4C8",14,"8E37AbbDA17C4C8",5
"7f1F6Df6BdF7e63",56,"7f1F6Df6BdF7e63",3
"175f166043df2a4",42,"175f166043df2a4",5
"bf88CaABCf3dcBD",21,"bf88CaABCf3dcBD",6
"a8CCDDBB84B402E",49,"a8CCDDBB84B402E",4
"ec9fb5423CbE09C",42,"ec9fb5423CbE09C",4
"Bd017f917c0Db3C",63,"Bd017f917c0Db3C",3
"dD3FCCd6ea735CD",14,"dD3FCCd6ea735CD",6
"15C524bD80bbaD0",35,"15C524bD80bbaD0",2
"ad3Ecd5e4CD2A2E",35,"ad3Ecd5e4CD2A2E",3
"4312eB44eE1a1ab",21,"4312eB44eE1a1ab",6
"A94ED3dbb63ca83",70,"A94ED3dbb63ca83",2
"9bfa95cBABfBfa3",21,"9bfa95cBABfBfa3",6
"4D6A5f167b0BC40",63,"4D6A5f167b0BC40",2
"6Caec79bF8aad7e",28,"6Caec79bF8aad7e",2
"1Ba8d3d8CFA3A6e",14,"1Ba8d3d8CFA3A6e",5
"BbedF4c88e2Bc2A",21,"BbedF4c88e2Bc2A",6
"B49de744Ab5bbdE",21,"B49de744Ab5bbdE",6
"7DAd4d542C0E9BF",14,"7DAd4d542C0E9BF",5
"121DFB7aeddd0e6",63,"121DFB7aeddd0e6",2
"9B55CEBae8911B7",42,"9B55CEBae8911B7",5
"73d1bA77Fe1b759",28,"73d1bA77Fe1b759",3
"b942D2a6c1f32F3",63,"b942D2a6c1f32F3",3
"3fC2B2FBaEaABa6",70,"3fC2B2FBaEaABa6",2
"fB0aeae91F6C3c3",42,"fB0aeae91F6C3c3",4
"B435B8e037cc986",35,"B435B8e037cc986",5
"bfDCcAbA4893e98",42,"bfDCcAbA4893e98",5
"E77E0Bf5D416e8B",63,"E77E0Bf5D416e8B",2
"e3Ac92cA804AB3F",42,"e3Ac92cA804AB3F",5
"A1d2864A2Df1b4c",14,"A1d2864A2Df1b4c",5
"dDD87A43D896C0d",49,"dDD87A43D896C0d",4
"7D0370c49e891Ac",35,"7D0370c49e891Ac",4
"1e5bba109B4b059",35,"1e5bba109B4b059",4
"d9b1CE311CBC19D",42,"d9b1CE311CBC19D",5
"D70334aA1951f7c",14,"D70334aA1951f7c",5
"e31fECfc6D9bB2a",35,"e31fECfc6D9bB2a",5
"ccc7A90F25B8976",14,"ccc7A90F25B8976",6
"46eEa9D4C49FC68",14,"46eEa9D4C49FC68",6
"1D065Ac73dae08c",42,"1D065Ac73dae08c",4
"CAc77B224Ed02AA",21,"CAc77B224Ed02AA",5
"E3ccA30ab4E4D47",35,"E3ccA30ab4E4D47",2
"1B5fa39CC5f42fb",35,"1B5fa39CC5f42fb",2
"90cA0343ebAeB6E",35,"90cA0343ebAeB6E",2
"fbC6aeDF0EC6cCf",35,"fbC6aeDF0EC6cCf",2
"b2B5cDCFEA2EC68",70,"b2B5cDCFEA2EC68",3
"C017d1E5C5Fe66D",63,"C017d1E5C5Fe66D",2
"c2e3d2F56cbF9dD",70,"c2e3d2F56cbF9dD",2
"7C0fD50B00fee00",42,"7C0fD50B00fee00",5
"fAb1Bbf1377eBcc",21,"fAb1Bbf1377eBcc",3
"8Ea0Ab779BeAEfA",28,"8Ea0Ab779BeAEfA",3
"13376DE7368C9cB",63,"13376DE7368C9cB",3
"160EbFeDf89E7ac",35,"160EbFeDf89E7ac",2
"D7F36BCd03C7FaF",63,"D7F36BCd03C7FaF",2
"9c2e9C6E78a3965",21,"9c2e9C6E78a3965",7
"11bC0bE296fdaFb",35,"11bC0bE296fdaFb",4
"c8a9B37FA0fFD2d",63,"c8a9B37FA0fFD2d",2
"dCFe9B6FbDccAEe",70,"dCFe9B6FbDccAEe",3
"79BDC94fA4B1100",70,"79BDC94fA4B1100",2
"DDAE7921939e4ae",21,"DDAE7921939e4ae",6
"7b553AfEF10f497",42,"7b553AfEF10f497",4
"44af4c52cC8000E",42,"44af4c52cC8000E",6
"b77E1EAd78DED17",63,"b77E1EAd78DED17",2
"3ddBdB6f7CCc8a2",63,"3ddBdB6f7CCc8a2",3
"92bE6a94cc0EeCb",14,"92bE6a94cc0EeCb",6
"aDfA1BDB37f66aa",63,"aDfA1BDB37f66aa",2
"e0abC153ED1e477",63,"e0abC153ED1e477",2
"4b6c7BF970Fef3C",35,"4b6c7BF970Fef3C",3
"3FCb94AAfBcecBa",35,"3FCb94AAfBcecBa",4
"B2934a4E1dC247c",21,"B2934a4E1dC247c",2
"17f5FdEAEef6DE0",49,"17f5FdEAEef6DE0",5
"9Af6141Bd1c3a4A",21,"9Af6141Bd1c3a4A",6
"1dd286Ae6FBb8B8",21,"1dd286Ae6FBb8B8",6
"F7546B3198C65D2",35,"F7546B3198C65D2",2
"D5f53783D7fd6aA",14,"D5f53783D7fd6aA",5
"0288b62A4C225cB",42,"0288b62A4C225cB",5
"89f90d4Ded2d4ca",63,"89f90d4Ded2d4ca",2
"02eE5543A745ba4",42,"02eE5543A745ba4",5
"22fd7d0274cBdFF",35,"22fd7d0274cBdFF",6
"4b8AE467cad195d",14,"4b8AE467cad195d",6
"d8eEe3fb144a9fE",63,"d8eEe3fb144a9fE",2
"d3e4F0Dd4dbdc8a",56,"d3e4F0Dd4dbdc8a",2
"A584b8c45bF0D7A",70,"A584b8c45bF0D7A",4
"a7dADb0a43FEde4",49,"a7dADb0a43FEde4",5
"b9d405c9a561DC2",28,"b9d405c9a561DC2",3
"DFec44eD1E06AEe",63,"DFec44eD1E06AEe",3
"ab0EaD3C77BE163",42,"ab0EaD3C77BE163",5
"cffcB2ea0B6fafd",28,"cffcB2ea0B6fafd",5
"7c6bf5bCD5fCd8D",28,"7c6bf5bCD5fCd8D",2
"bC42A58eB158f90",21,"bC42A58eB158f90",5
"f4B85C20bD7BDE4",35,"f4B85C20bD7BDE4",2
"A4aD32da0Dc4C0D",63,"A4aD32da0Dc4C0D",2
"BE8B58FEb20836a",42,"BE8B58FEb20836a",5
"90acAeE59b8Ca13",42,"90acAeE59b8Ca13",3
"7afDFaEcD2DdDCc",63,"7afDFaEcD2DdDCc",3
"B9a9ABd5E3E8DD6",35,"B9a9ABd5E3E8DD6",4
"d68A7c65aa4A1Bd",70,"d68A7c65aa4A1Bd",2
"B8D383Fb0dD6Ce7",14,"B8D383Fb0dD6Ce7",6
"D4Ce7F86a2ECF1f",49,"D4Ce7F86a2ECF1f",5
"AfD36AD735EF320",63,"AfD36AD735EF320",2
"160614DB1BfEB70",28,"160614DB1BfEB70",3
"Ec4A37dc8c75FC9",70,"Ec4A37dc8c75FC9",2
"B5AA0d71096C923",63,"B5AA0d71096C923",2
"A212e8fC92be1E6",63,"A212e8fC92be1E6",2
"CABdC871cdCEbeb",14,"CABdC871cdCEbeb",6
"70c77Bb8f5eF09a",70,"70c77Bb8f5eF09a",2
"8cdbbF0015Df19a",35,"8cdbbF0015Df19a",2
"ECACfa1Fd25AB1C",14,"ECACfa1Fd25AB1C",6
"A2eC8ab66BB4f36",28,"A2eC8ab66BB4f36",2
"d1aB6bf0b0f2B3f",14,"d1aB6bf0b0f2B3f",6
"Fe0a59C6befaE9d",42,"Fe0a59C6befaE9d",5
"6f9eeE0fE98e89A",42,"6f9eeE0fE98e89A",4
"7F46c784673E2C6",63,"7F46c784673E2C6",3
"c2BDf6A1eB98386",70,"c2BDf6A1eB98386",2
"8f422FE7C80907A",63,"8f422FE7C80907A",2
"fE5cEe704c2d56b",63,"fE5cEe704c2d56b",2
"852e7D539e8C3ac",42,"852e7D539e8C3ac",5
"2cA282ffbAcaEfd",35,"2cA282ffbAcaEfd",3
"89C4b0dBD0BBae4",28,"89C4b0dBD0BBae4",2
"3A8B7E9FfdB72CB",42,"3A8B7E9FfdB72CB",5
"94Dc43a1338FFfF",70,"94Dc43a1338FFfF",3
"67AcDB1B05FAB47",70,"67AcDB1B05FAB47",2
"b33AA7Ebc3AC641",14,"b33AA7Ebc3AC641",7
"C1bafc3E8d5c546",70,"C1bafc3E8d5c546",3
"f4ACbcf8Eb3fe04",35,"f4ACbcf8Eb3fe04",4
"550320C8dfFCAC0",35,"550320C8dfFCAC0",5
"3b17EA55D602aEb",70,"3b17EA55D602aEb",2
"c6173271cCe3A1A",63,"c6173271cCe3A1A",2
"7Cb2b53BAeF7348",70,"7Cb2b53BAeF7348",3
"72CCaddc6F4CD95",21,"72CCaddc6F4CD95",6
"4E8Ef42d4bb5bBa",63,"4E8Ef42d4bb5bBa",3
"68CCaadD6e62fDd",42,"68CCaadD6e62fDd",5
"7D29D8BAEcBD022",28,"7D29D8BAEcBD022",2
"d6Eb4c98B687a3C",70,"d6Eb4c98B687a3C",2
"0C8dF0bc22cCaBd",35,"0C8dF0bc22cCaBd",4
"aa4B837aa2CD68E",56,"aa4B837aa2CD68E",3
"a13f5F1ff5Be6f7",63,"a13f5F1ff5Be6f7",3
"5Ff9eff517522F6",35,"5Ff9eff517522F6",2
"DDF05468f421bAd",63,"DDF05468f421bAd",3
"bcCbcc204fdF3ac",70,"bcCbcc204fdF3ac",3
"4eab6Ddc658eA8A",14,"4eab6Ddc658eA8A",6
"660F7cbc72e083d",42,"660F7cbc72e083d",4
"A9Ef84E1CcBd098",42,"A9Ef84E1CcBd098",5
"EC7EA571fd7b7a2",21,"EC7EA571fd7b7a2",6
"7c1C4efBD7FFdBc",63,"7c1C4efBD7FFdBc",3
"6ddbE2c58EAE2Eb",35,"6ddbE2c58EAE2Eb",2
"60f8aB6E9236862",56,"60f8aB6E9236862",2
"66ebe31362a12c3",35,"66ebe31362a12c3",2
"83EC99ECA26aD0c",14,"83EC99ECA26aD0c",5
"0fCec8b3BD2656a",14,"0fCec8b3BD2656a",6
"Ec7b17Bde410f15",28,"Ec7b17Bde410f15",6
"A41C88B0Cba2694",14,"A41C88B0Cba2694",5
"1D2c0FfD9eC5f43",70,"1D2c0FfD9eC5f43",2
"3e30FCf019dd112",63,"3e30FCf019dd112",2
"CFf75e6aC6CDdb1",42,"CFf75e6aC6CDdb1",5
"DE232eaEE595B04",7,"DE232eaEE595B04",5
"4E6Fb335c0A00CD",21,"4E6Fb335c0A00CD",5
"Fd6a3EcCEfF0abD",70,"Fd6a3EcCEfF0abD",2
"c9B9e8f988164d4",21,"c9B9e8f988164d4",6
"6d5DCE4F6a8EdE7",42,"6d5DCE4F6a8EdE7",6
"8Dbe03dC6b5DcEC",35,"8Dbe03dC6b5DcEC",3
"6Ac1C6a47aa2BD6",35,"6Ac1C6a47aa2BD6",2
"17cBbc4EC1bbFA4",70,"17cBbc4EC1bbFA4",2
"3C87472A59cFEB2",35,"3C87472A59cFEB2",4
"ef58D1DDCB2c3cb",28,"ef58D1DDCB2c3cb",2
"c141eD4B9c8A30F",70,"c141eD4B9c8A30F",3
"626C05b4bc0413e",28,"626C05b4bc0413e",3
"42B6A38FF061D7D",28,"42B6A38FF061D7D",2
"4dD41d647f24bBD",70,"4dD41d647f24bBD",2
"7baFd439CCDa0bD",14,"7baFd439CCDa0bD",6
"727F8cee89C7ED3",77,"727F8cee89C7ED3",2
"FcE8Ac208bE1aeE",70,"FcE8Ac208bE1aeE",2
"c7070B0DCCC8e44",28,"c7070B0DCCC8e44",2
"95BddC6FFfB8503",49,"95BddC6FFfB8503",6
"EDef1DFCa54efb7",21,"EDef1DFCa54efb7",6
"aaa77f3FF67a3Ec",14,"aaa77f3FF67a3Ec",6
"FF9D8bbF88eD259",35,"FF9D8bbF88eD259",5
"b2d5B48D90278b5",63,"b2d5B48D90278b5",2
"0f3656f2EB6c0D2",56,"0f3656f2EB6c0D2",2
"32f3aF40BB1Dba2",35,"32f3aF40BB1Dba2",3
"6A79a45b9a4bfEf",14,"6A79a45b9a4bfEf",5
"8d7A78bD5b1d3AB",63,"8d7A78bD5b1d3AB",2
"B06bCd8468Dbed1",28,"B06bCd8468Dbed1",2
"5ae4aC3F6Ba1d3d",28,"5ae4aC3F6Ba1d3d",3
"1Be5382df9D2f4A",14,"1Be5382df9D2f4A",6
